AccX_processed,AccY_processed,AccZ_processed,GyrX_kalman,GyrY_kalman,GyrZ_kalman,MagX_processed,MagY_processed,MagZ_processed,PacketCounter,Roll,Pitch,Yaw
0.1371040187696793,-0.6527509528866476,0.1554813685118778,-0.000722165746448,-4.705125089550933e-05,0.0001907009921283,2.2933607298270308e-06,-1.2978895474163607e-06,-7.98504416231926e-06,11582,1.181118,-1.214836,9.570143
0.4142902988861899,-1.9371663969997737,0.4922156489649216,-0.0006582085045353,5.29683954477257e-05,0.0001375764357559,2.834193947175382e-06,-1.4617154448780047e-06,-9.176186843247012e-06,11583,1.174288,-1.213868,9.562818
0.5448639305388024,-2.5445780133343554,0.6548528191529616,-0.0005092889765242,0.0002069750648728,5.508982032569962e-05,3.2267619834365727e-06,-1.599003248886701e-06,-1.012890188293786e-05,11584,1.175306,-1.217652,9.591969
0.3965794203756659,-1.849839214926773,0.4926132946991522,-0.0003221220305287,0.0003609017403009,-1.8143900629749604e-05,3.4710648386106017e-06,-1.7097529594424496e-06,-1.08431892813918e-05,11585,1.174543,-1.205791,9.605091
0.3999632384396356,-1.8754473291275064,0.4950971345872574,-0.0001270054426113,0.0004826072021747,-5.4450725025866094e-05,3.567102512697468e-06,-1.7939645765452494e-06,-1.1319049038608833e-05,11586,1.176223,-1.195966,9.607003
0.3689048032397616,-1.7590381511921758,0.4666831657950966,5.200812202055331e-05,0.0005609257500686,-3.863226618569648e-05,2.841181500878474e-06,-1.5058466837085097e-06,-9.388768442188564e-06,11587,1.171285,-1.193133,9.629631
0.2980407446725089,-1.5103137933352784,0.4064983784066053,0.0001977316478799,0.0005922224987196,3.442459870288319e-05,2.660177129263516e-06,-1.5569291988121607e-06,-9.497298649648828e-06,11588,1.162434,-1.190068,9.575275
0.2620592698411869,-1.429623627091869,0.3792965362646944,0.0003001677055915,0.0005890091313954,0.0001542975627214,3.114430694107805e-06,-1.9482736062505505e-06,-1.1720559887402345e-05,11589,1.168887,-1.199045,9.592667
0.2152345465381001,-1.2314123027967472,0.3209311524818435,0.000353645021813,0.0005575646488588,0.0003139741626236,3.655048961524994e-06,-2.3319062776324468e-06,-1.3976949322127046e-05,11590,1.172961,-1.203541,9.63124
0.1853350014654516,-1.0563550194174702,0.2738935189707038,0.0003577454123401,0.000497895305929,0.0005078543368783,4.0941326948508434e-06,-2.606499781393686e-06,-1.5637779921520547e-05,11591,1.170075,-1.200998,9.640988
0.1557490351627959,-0.9115704557629885,0.2379865034324784,0.0003208238396551,0.0004236838923869,0.0007149523570637,4.5788984329364616e-06,-2.8986881063749626e-06,-1.7419360600377467e-05,11592,1.15591,-1.192911,9.592947
0.1103287124771548,-0.7247042274934001,0.185715196008998,0.0002616334088101,0.0003591095448744,0.0008997245562206,5.003773468513311e-06,-3.1615360008294992e-06,-1.9017861439731303e-05,11593,1.140635,-1.187987,9.571199
0.1046473200023043,-0.5619400628641752,0.1420964882993867,0.0001882405228191,0.0003148343932859,0.0010460366517269,5.275780489630599e-06,-3.3083137073034945e-06,-1.9949106241330534e-05,11594,1.115059,-1.167599,9.560627
0.1391251532355149,-0.3786251274412028,0.0984112178094554,9.798714950133744e-05,0.0002893245915713,0.0011564632216144,5.523646274900466e-06,-3.3801512858813967e-06,-2.0500089653237396e-05,11595,1.076931,-1.129806,9.48815
0.1624532915266738,-0.1936967875133186,0.0101180910107204,-1.0363954790041023e-05,0.0002785410886689,0.0012358217846739,5.769154989214049e-06,-3.38954538272986e-06,-2.073743136180647e-05,11596,1.026968,-1.088548,9.423798
0.1520945749941182,-0.0163477139690956,-0.1428716988270575,-0.0001423664703268,0.0002690649045554,0.0013011221280134,5.935549878182245e-06,-3.347396027659325e-06,-2.066066857242802e-05,11597,1.031195,-1.006118,9.328445
0.1280975310222435,0.1686943797323933,-0.2917743632542535,-0.0002937407518093,0.0002574381350883,0.0013569271939702,6.129445719709839e-06,-3.380278922093531e-06,-2.0968594936265745e-05,11598,1.085747,-0.869936,9.158261
0.0935403932018878,0.3479965865328956,-0.3648240438418638,-0.0004481884336845,0.0002510318871347,0.0013938449690571,6.499149620471493e-06,-3.5889142914454325e-06,-2.2255144733687264e-05,11599,1.177557,-0.737717,9.052308
0.0436604387107865,0.517107053678443,-0.3869506361826064,-0.0005874512014542,0.0002531683025913,0.0014085176069609,6.802679443998455e-06,-3.8050073062278383e-06,-2.352584729201929e-05,11600,1.276525,-0.625346,8.94348
-0.0078725752030249,0.6617073000053028,-0.4019257179826329,-0.0006858157359947,0.0002680464817597,0.0013973603744318,6.729709891937272e-06,-3.778230642271872e-06,-2.335194049696275e-05,11601,1.362061,-0.556069,8.783402
-0.0515271008936844,0.7863055392533723,-0.4169979631491262,-0.0007294406373702,0.0002984687205181,0.001357406354318,6.63339899122007e-06,-3.664583747856128e-06,-2.27524732109789e-05,11602,1.4674,-0.547944,8.660319
