AccX_processed,AccY_processed,AccZ_processed,GyrX_kalman,GyrY_kalman,GyrZ_kalman,MagX_processed,MagY_processed,MagZ_processed,PacketCounter,Roll,Pitch,Yaw
-0.645292163805563,0.1877871334250428,0.1183229301233572,-0.0028043365679642,0.0001405023991567,0.0020284862492261,-3.230935378427956e-07,-9.968071206071724e-07,-1.2342522818495162e-07,11582,-34.00712,76.994743,-19.807559
-1.894979342437276,0.5527178125335395,0.3492561679392293,-0.002564078918092,0.000182076458816,0.0018905628098779,-4.02427978027765e-07,-1.051111910313321e-06,-4.039410004943305e-07,11583,-34.09776,76.935526,-19.866214
-2.4834695123724355,0.7262907665073892,0.4643163078638,-0.0021915015712674,0.0002433791210072,0.0015715413543214,-4.834773394534588e-07,-1.1652022115685774e-06,-6.126795077743266e-07,11584,-34.179358,76.871199,-19.910365
-1.7940468303639807,0.5289267137045734,0.3535711309235588,-0.0015239621676432,0.0003140626706759,0.0011290341703352,-5.662416221198771e-07,-1.3390780243729411e-06,-7.4964075002494e-07,11585,-34.207528,76.813975,-19.905014
-1.8205593432266096,0.5421918845994873,0.36790250019484,-0.0007162990587125,0.0003902973574837,0.0006442008681544,-6.507208260270192e-07,-1.5727393487264114e-06,-8.148247272461707e-07,11586,-34.195194,76.764964,-19.87827
-1.7053468400050726,0.5123100000212865,0.3414317541374625,-0.0001107426599122,0.0004709197848914,0.0002104391811856,-8.142257678616125e-07,-2.211478549570604e-06,-6.891393761257061e-07,11587,-34.189065,76.713813,-19.855469
-1.459265149173724,0.438112266450905,0.2877344898762988,0.0002641821522498,0.0005549327557267,-0.0001434232700133,-8.762195046555976e-07,-2.4595775982977723e-06,-6.35316679854457e-07,11588,-34.197208,76.677815,-19.857168
-1.383423608797548,0.4115814806718235,0.2697503725590798,0.0005791768497451,0.0006425426972901,-0.0004361205052358,-8.635614902490441e-07,-2.440451805743458e-06,-6.073505212506341e-07,11589,-34.180084,76.658989,-19.837211
-1.1947031978816611,0.3552630301908225,0.233371098482589,0.0008659446550186,0.0007324620869953,-0.0006660564039697,-8.510306962816697e-07,-2.432398755504669e-06,-5.638677439553568e-07,11590,-34.169358,76.653945,-19.814911
-1.0224378895883923,0.3055249556449443,0.202801432079872,0.001077105283125,0.0008213206822971,-0.0008209860596259,-8.163299684397585e-07,-2.3030742624787405e-06,-5.811296481733911e-07,11591,-34.164608,76.662964,-19.807296
-0.8693507930969583,0.2611870998574073,0.176636471987682,0.001230935611208,0.0009052944708414,-0.0009135810802834,-7.356011209424862e-07,-1.9715520291803967e-06,-6.60596581816921e-07,11592,-34.180299,76.684465,-19.815393
-0.6803358273745892,0.2036768643639227,0.149459649115132,0.0013560679784085,0.0009789524754667,-0.000971860861608,-6.754860939808051e-07,-1.7449382328138748e-06,-6.917604276706845e-07,11593,-34.168655,76.708411,-19.820967
-0.5357052181729149,0.1543462997183216,0.1419496283280942,0.0014711314603891,0.0010396248524291,-0.0010081554162189,-6.612137054541375e-07,-1.719345866695987e-06,-6.619776685009774e-07,11594,-34.126768,76.736911,-19.810926
-0.3730821540968607,0.0985777261684274,0.1260013949120868,0.0015962159493758,0.0010877325724501,-0.0010214560845904,-6.120492765898524e-07,-1.557056483719686e-06,-6.581865538545431e-07,11595,-34.129962,76.756838,-19.853998
-0.1876626409196724,0.0352911755820794,0.0979983194043486,0.001732190246998,0.0011238452742033,-0.0010077809834453,-4.650163042258226e-07,-1.0198120681950311e-06,-7.134025445855285e-07,11596,-34.074565,76.77383,-19.861777
0.0051352145315725,-0.0375823678702924,0.0851058774841629,0.0018547820176456,0.001150114643692,-0.0009514933079584,-2.419743153520021e-07,-2.0481349077098906e-07,-8.016235697986749e-07,11597,-33.943841,76.787869,-19.83824
0.2102437264283368,-0.1149556465943289,0.0881370117364228,0.0019569630684652,0.0011679201563517,-0.0008522759806859,1.26275808817812e-08,7.117607094088005e-07,-8.946252640219389e-07,11598,-33.761094,76.787492,-19.832621
0.4062893916281189,-0.1735352582184597,0.0967617171865138,0.0020435047163002,0.0011777172285895,-0.0007263027579894,2.8265120536579164e-07,1.6562762100659074e-06,-9.642191756259804e-07,11599,-33.485884,76.76984,-19.815009
0.5721243407451448,-0.2149670104665977,0.1115578143402511,0.0021022689936357,0.0011815455155158,-0.0005867507575914,5.630130809215043e-07,2.605475418384371e-06,-9.919451077100968e-07,11600,-33.053371,76.741675,-19.707595
0.7032671424005924,-0.255741545530014,0.1323968004201535,0.002109590429924,0.0011826630775477,-0.0004512624998142,8.216934329758306e-07,3.4521744056040988e-06,-9.731832453055616e-07,11601,-32.468439,76.695296,-19.475287
0.8304257847159977,-0.2943284859695509,0.1507762323381515,0.0020590079256836,0.0011824398520721,-0.0003301363428696,1.0196345763916295e-06,4.048379098684712e-06,-8.864385274296937e-07,11602,-31.790831,76.64125,-19.133147
0.9716880291965722,-0.3354183351837555,0.1523781104385372,0.0019591696772921,0.0011804944290727,-0.0002235939099991,1.15718759644978e-06,4.384373705290136e-06,-7.145790911046698e-07,11603,-31.062725,76.586169,-18.71939
