AccX_processed,AccY_processed,AccZ_processed,GyrX_kalman,GyrY_kalman,GyrZ_kalman,MagX_processed,MagY_processed,MagZ_processed,PacketCounter,Roll,Pitch,Yaw
0.0386382619477668,0.6825933696605024,-0.0186181394578519,8.365092445469036e-05,-0.0005366099151663,-0.0012650907515426,-3.001662248895348e-07,2.2557640569166913e-08,-2.6514293605651866e-07,11582,4.380197,0.150686,38.235211
0.1212024210328323,2.00443530974462,-0.0586924032764085,8.820952291415568e-05,-0.0006298233063857,-0.0012550675017331,-4.947103725175233e-07,2.373317529363437e-08,-2.3568502087093058e-07,11583,4.329075,0.144673,38.140575
0.1637806485085776,2.626524197031934,-0.0789635255537387,8.976724008702437e-05,-0.0007512627705812,-0.0011676231294454,-6.90965489146291e-07,2.3247342609079425e-08,-2.233218625443489e-07,11584,4.285635,0.133077,38.117724
0.1279805053086435,1.8962801770259503,-0.0613690275961895,8.898362249461342e-05,-0.000887366650617,-0.0010644188535346,-8.889315747758378e-07,2.1100142515502064e-08,-2.280534610767736e-07,11585,4.247127,0.123005,38.134078
0.1411140987847544,1.9241356658991364,-0.0657871323791497,8.591514692347398e-05,-0.0010339293155285,-0.0009814232713447,-1.0886086294061628e-06,1.7291575012902268e-08,-2.498798164682045e-07,11586,4.206375,0.11332,38.096501
0.1528848363065195,1.801614455678364,-0.063638275797086,8.004981750223659e-05,-0.0011932931135772,-0.0009320326838671,-1.2168597347429144e-06,7.344505994109933e-09,-2.621780928139332e-07,11587,4.159256,0.103412,37.988932
0.148990591856233,1.539185446108962,-0.048311439196827,7.05240436776521e-05,-0.0013700037453101,-0.0009210974979049,-1.4314921026451553e-06,-1.3233125145624442e-09,-3.322432610518263e-07,11588,4.119388,0.093895,37.972248
0.1378152371717553,1.455484849047579,-0.0352950016222282,5.594363186731241e-05,-0.001573073162851,-0.0009360654874162,-1.7314564235949314e-06,3.345696521401808e-09,-4.765041280365324e-07,11589,4.088669,0.086237,37.943197
0.1200613267450278,1.2536681836304264,-0.0257328387852939,3.43036029420317e-05,-0.0018156514156626,-0.0009715856979619,-2.0272297724009988e-06,1.5360063387005112e-08,-6.154055798265043e-07,11590,4.07088,0.083477,37.899369
0.1122066323321304,1.0780627713036024,-0.0198217322816515,2.817541250598008e-06,-0.0021158511932556,-0.0010298468507355,-2.2399595378036274e-06,2.2347061814413895e-08,-6.696111590196006e-07,11591,4.065036,0.086816,37.867916
0.0800579654686306,0.9268484289906423,-0.0066791756324366,-4.247351800953415e-05,-0.0025008020903178,-0.0010998254486945,-2.364210238525684e-06,2.5789327947876983e-08,-6.469952337616153e-07,11592,4.057235,0.091133,37.87596
0.0005393776749965,0.7261636172741315,0.0226757229692897,-0.0001070791713893,-0.0030090527756847,-0.0011613529109888,-2.441889397042167e-06,3.1289414658183685e-08,-5.875314246372948e-07,11593,4.049835,0.09431,37.845715
-0.0968944936064949,0.5696426028947004,0.068122698267516,-0.0001927775621642,-0.0036534095545955,-0.0012054568990943,-2.481331112835307e-06,3.8087749968783074e-08,-5.159467118394799e-07,11594,4.046306,0.107672,37.654011
-0.1845827255247484,0.4191389017851618,0.1285155288590829,-0.0002972128325131,-0.0044184250031793,-0.0012328667151745,-2.4374269688797828e-06,4.544510792416142e-08,-4.628401417856791e-07,11595,4.035089,0.153336,37.368312
-0.2390238907639571,0.2628314507219555,0.1852245560916748,-0.0004163758151879,-0.0052778932373992,-0.0012467487868884,-2.2995022173330708e-06,5.12861117201399e-08,-4.24000063832531e-07,11596,4.013099,0.264667,36.961419
-0.2521624927639587,0.0824056063840245,0.2339217913555334,-0.0005425133457809,-0.0061804974141581,-0.0012584418889306,-2.081433977739461e-06,5.057568713035891e-08,-3.458912769528897e-07,11597,3.97407,0.440333,36.500732
-0.2390360875162046,-0.1240313651245776,0.2991812993272902,-0.0006667242891568,-0.0070698109160306,-0.0012698606130897,-1.7244461747591956e-06,4.4951947544721294e-08,-2.196322424250759e-07,11598,3.933123,0.655789,36.076735
-0.2279343325371822,-0.3147706055217313,0.3658993629404232,-0.0007781885697758,-0.0078797213314412,-0.0012727619129715,-1.1507941075802184e-06,3.9356467908094763e-08,-7.153701251018736e-08,11599,3.881953,0.897745,35.329219
-0.235629676680442,-0.4913194652747114,0.384787798265436,-0.0008598557460858,-0.0085046607629159,-0.0012617115266598,-3.959955730214126e-07,3.221406535053468e-08,8.734563111591126e-08,11600,3.786637,1.141584,34.478142
-0.2076556409725835,-0.6654384374506397,0.3612801711468434,-0.0008873442350252,-0.00879378966272,-0.0012294235073267,4.030738608232025e-07,2.3263656470976546e-08,2.2320549389700835e-07,11601,3.650738,1.322408,33.683979
-0.0760425676228485,-0.8356905234113527,0.3456147439664875,-0.0008495957596792,-0.0086855918750634,-0.0011717878618038,1.1452366512116576e-06,1.6990751538103067e-08,3.06296700246951e-07,11602,3.464955,1.442657,32.753584
0.0917733231147686,-1.0014272960254322,0.3403948916095615,-0.0007495899807005,-0.0082133811048538,-0.0010895329631632,1.8047178613161431e-06,1.4413248078681128e-08,3.166317571113329e-07,11603,3.245477,1.546772,31.692334
0.1572770148487098,-1.1677283547516064,0.3184026800888602,-0.0005941067390466,-0.0074410248819774,-0.0009826773388951,2.33042263980156e-06,1.3068262069123216e-08,2.173982443105851e-07,11604,3.033733,1.650749,30.836396
0.117914451328919,-1.334121944976529,0.2864601187644323,-0.0004008685596192,-0.0065112596419022,-0.0008525620701912,2.608585726916216e-06,1.0272172327786568e-08,3.2613095247688385e-08,11605,2.832716,1.763631,30.259093
0.0899388104559849,-1.4856718168354723,0.2441415283939831,-0.0001860594018147,-0.0055327858016903,-0.0007021207474416,2.556021891129333e-06,7.2481585760756205e-09,-1.5401581146613292e-07,11606,2.680563,1.857349,29.962501
0.0890651699750254,-1.610955983626202,0.194832473161427,3.4711159637925695e-05,-0.0045835167086627,-0.000535862249336,2.2292649350451565e-06,7.712632221188696e-09,-2.554809255045223e-07,11607,2.606559,1.906848,29.928421
0.0116977941726309,-1.7148264799581223,0.1663429336988768,0.0002319534927446,-0.0037789194450661,-0.000362171470564,1.796796463766587e-06,7.964406472088524e-09,-1.717184669330891e-07,11608,2.652292,1.894471,30.051188
-0.1435586005652485,-1.8131044336632025,0.0976665645836657,0.0003620990146056,-0.0032516725984258,-0.0001942926265774,1.369009772186223e-06,-1.6515080154906424e-09,1.4903963208413838e-07,11609,2.828765,1.859404,30.168263
-0.2430525823787436,-1.927648313434759,-0.0961132926967113,0.0004044960108019,-0.0030480853932905,-4.019155048723568e-05,9.41264957014398e-07,-2.4982742243825696e-08,6.398416698567699e-07,11610,3.047456,1.839786,30.164533
-0.2345154757414502,-2.0540057842710926,-0.3143933404918964,0.0003615798477772,-0.0031191616988871,9.723991531476476e-05,5.222373394146886e-07,-5.016184870398012e-08,1.1240991188739457e-06,11611,3.229333,1.779982,29.979702
-0.2140021545795473,-2.156842377984084,-0.3915748227750034,0.0002412356368855,-0.0033735600551976,0.0002141705249856,1.668718452998097e-07,-6.002020902717453e-08,1.4200469043390377e-06,11612,3.328991,1.538512,29.639963
-0.2236451107769385,-2.22423602215274,-0.3523564932771998,6.875681952250585e-05,-0.0036324069735429,0.0003084062127628,-1.6489873928683226e-07,-5.872371401009905e-08,1.4959388462191952e-06,11613,3.314369,1.184733,29.22202
-0.1876550363098682,-2.27660905646292,-0.3256809012770089,-0.0001381637310058,-0.0038192375436482,0.0003719316961615,-6.07194250642192e-07,-5.981111965022639e-08,1.396683712288557e-06,11614,3.234134,0.833204,28.8291
-0.0918316572896882,-2.3211598790015007,-0.3241288007893634,-0.0003690452795839,-0.0039687981947519,0.0003894720991198,-1.1643806918862785e-06,-5.7702384292588016e-08,1.13727741464771e-06,11615,3.129768,0.516262,28.500642
-0.0130600111546158,-2.353155631944748,-0.2753815880285476,-0.0005960571261263,-0.0040978658593713,0.0003430304196252,-1.6793605672066085e-06,-4.6563128152813875e-08,8.220238298675972e-07,11616,3.001046,0.25868,28.222175
0.0104346294935614,-2.375511578060973,-0.1689612259823608,-0.0007768198861886,-0.0042593390438141,0.0002084527943528,-2.083667277564944e-06,-3.884974579250884e-08,5.747729439226897e-07,11617,2.854419,0.086292,27.930035
0.0194714846501417,-2.387982212331992,-0.0665876562138928,-0.0008912874195566,-0.0044647625325639,-1.982519899859311e-05,-2.4510840407017857e-06,-4.561227331947013e-08,3.932912199379666e-07,11618,2.709487,-0.00899,27.614327
0.0412864380214025,-2.392793732252804,-0.0172073408260032,-0.0009406219826359,-0.0046703713774367,-0.0003257983526496,-2.775173405640541e-06,-6.127123695718564e-08,2.720500422342148e-07,11619,2.581508,-0.015687,27.250282
0.0540627328652795,-2.395587880334641,-0.0030720236362136,-0.000931414500623,-0.0048556060195182,-0.0006841183556895,-2.940422828312269e-06,-7.354326313494942e-08,2.3508831022846875e-07,11620,2.478369,0.064645,26.846641
0.0710215695066291,-2.4026456732781547,0.0126142510766834,-0.0008870099103893,-0.0050001463908323,-0.001049415107234,-2.930761429515762e-06,-8.12071457192969e-08,2.3843862203416e-07,11621,2.384448,0.237819,26.421549
0.1077155030892386,-2.416946350440517,0.0318936437172325,-0.0008196402530816,-0.0050943698726163,-0.0014015567413612,-2.846894199552656e-06,-8.726934374655701e-08,1.838444366741801e-07,11622,2.261761,0.455279,25.981649
0.1253948450180882,-2.41049813124902,0.0407785613677821,-0.0007302004292946,-0.0051503245450192,-0.0017478364707969,-2.733805644702356e-06,-8.58502469054357e-08,1.9014775602473283e-08,11623,2.089839,0.685696,25.506331
0.1214428111814196,-2.348600611706,0.0231613866303007,-0.0006325474295104,-0.0051820705599446,-0.002092422072009,-2.575467873494298e-06,-7.818406267638497e-08,-1.736491406117631e-07,11624,1.893482,0.917276,24.9733
0.1603288386079854,-2.247034580534838,-0.0207558633967423,-0.0005485644947314,-0.0052142903841658,-0.0024495535730413,-2.410005353541791e-06,-7.595709572292733e-08,-2.868332888393189e-07,11625,1.726025,1.133884,24.404552
0.2536042424801987,-2.149895187274661,-0.0702149187459042,-0.0004882135176264,-0.005256103619198,-0.0028206612047003,-2.28101492140696e-06,-8.359068495425493e-08,-3.016337186314723e-07,11626,1.618156,1.34716,23.84258
0.3210983774988772,-2.0694466716753768,-0.1129937182663413,-0.0004513773158908,-0.0052978303594236,-0.0031907077833668,-2.1239219145281125e-06,-9.759428366098617e-08,-1.9202075303858018e-07,11627,1.574409,1.589032,23.297948
0.315718469214479,-2.011086426789005,-0.143003536318056,-0.0004341154841027,-0.0053309306799437,-0.0035490107377304,-1.852367269004518e-06,-1.1046171422384347e-07,2.868947564126515e-08,11628,1.569301,1.889995,22.759175
0.2736530471128279,-2.001161603652357,-0.1564453625235168,-0.000422892903667,-0.0053392239601388,-0.0038820685962873,-1.4978061580922842e-06,-1.149429179351628e-07,2.270869256268797e-07,11629,1.566913,2.274,22.207853
0.2372323918896593,-2.022188265967477,-0.1578635542167877,-0.0004124674737692,-0.0053157389628689,-0.0041813795675351,-1.1346911934102145e-06,-1.1312030801873081e-07,3.3707958254119525e-07,11630,1.548404,2.74046,21.643868
0.2089337653553018,-2.013399051492663,-0.1495510780081568,-0.0004060779432242,-0.0052650754488101,-0.0044461458811609,-7.537920723834494e-07,-1.1085751577851156e-07,4.018725049010796e-07,11631,1.500858,3.24345,21.072765
0.1789368264344496,-1.9416040317125016,-0.1387169612280667,-0.0004016814483515,-0.0051883548489459,-0.0046743720954263,-3.189377862511067e-07,-1.0711068080199257e-07,4.1664203353664457e-07,11632,1.423266,3.780574,20.502271
0.1512205368823,-1.8133866529554727,-0.1464397093744755,-0.0003958597355892,-0.0050883005447303,-0.0048660779046524,1.4499037313961489e-07,-9.74353020280628e-08,3.506444317687488e-07,11633,1.317588,4.334626,19.937893
0.1117270291407798,-1.663353827842312,-0.1722882318272139,-0.000387342706894,-0.0049658293937002,-0.0050188830674939,5.919904548959551e-07,-8.0903297280604e-08,2.2011354205742122e-07,11634,1.186488,4.879028,19.386309
0.0355481378328716,-1.533238216102898,-0.1856845892303832,-0.0003757018570789,-0.0048183847271916,-0.0051269477907914,1.0009565221835167e-06,-5.8928023684231475e-08,6.564013202271165e-08,11635,1.059201,5.340424,18.857677
-0.0543345751762438,-1.4327098300843877,-0.177006827270487,-0.0003623425885185,-0.0046454594792927,-0.0051857694181002,1.361688822834497e-06,-3.268983619436731e-08,-8.955547956165857e-08,11636,0.950048,5.755224,18.344613
-0.1244638772716732,-1.3378053026099728,-0.1577016853189252,-0.000351352794966,-0.0044473324627681,-0.0051907343716741,1.6655043529388302e-06,-7.257958964612249e-09,-2.167755880041227e-07,11637,0.855751,6.156181,17.848263
-0.2112742333551976,-1.235106670694977,-0.1264678719074066,-0.0003440014222234,-0.0042248112236877,-0.005139279777866,1.925345718263051e-06,8.29504587004889e-09,-2.3074244017591482e-07,11638,0.766254,6.600142,17.381342
-0.3819183906804669,-1.1335877610805225,-0.091317050775358,-0.0003388971827211,-0.0039801330469178,-0.0050318108442734,2.195271791514326e-06,1.2743361472304873e-08,-9.769037900641325e-08,11639,0.683376,7.107861,16.954158
-0.6256267278034838,-1.0392705887739977,-0.0716574310646,-0.0003353440703935,-0.0037164216248786,-0.0048699797079075,2.523208587476232e-06,1.5294361398414017e-08,7.739774332324853e-08,11640,0.603288,7.642569,16.582935
-0.8478121702355261,-0.935006471700398,-0.0693167280280128,-0.0003320229763401,-0.003438252472312,-0.0046580291626823,2.8712152269829344e-06,2.3717091271027004e-08,1.5723398137751586e-07,11641,0.504133,8.151687,16.263776
-0.968253089418904,-0.782398250685277,-0.0758512468832943,-0.0003280971307871,-0.0031483045768888,-0.0043988415587483,3.123821975501329e-06,3.8350591505603193e-08,6.828667908012313e-08,11642,0.342226,8.586219,15.98028
-0.9716842163776988,-0.5913313036414591,-0.0489121486951465,-0.0003235261001798,-0.0028472032619216,-0.0040940082431633,3.1943185463573448e-06,5.5823171516283735e-08,-1.6848266119096662e-07,11643,0.111439,8.938134,15.722053
-0.9300619872158,-0.4225381385469429,0.0661832272428233,-0.00031755621977,-0.0025356956854568,-0.0037473493915103,3.1114825951489163e-06,7.326548989884574e-08,-4.66034474090693e-07,11644,-0.154952,9.246339,15.486547
